#,formula,activity,Syngony,"length, nm","width, nm","depth, nm",surface,pol,surf,"Mw(coat), g/mol","Km, mM","Vmax, mM/s",ReactionType,"C min, mM","C max, mM","C(const), mM",Ccat(mg/mL),ph,"temp, °C",Zpotential,"SurfaceArea, m^2/g ",link
784,WS2,peroxidase,,150,150,10,naked,0,0,0,1.83,0.0000431,TMB + H2O2,0.2,2,0.12,0.0032,4,40,,,https://doi.org/10.1039/C5AN00031A
785,WS2,peroxidase,,150,150,10,naked,0,0,0,0.24,0.0000452,H2O2 + TMB,0.1,1,1,0.0032,4,40,,,https://doi.org/10.1039/C5AN00031A
786,WS2,peroxidase,,200,200,10,hemin,0,0,651.94,0.467,0.0000645,TMB + H2O2,0.2,2,0.12,0.0032,4,40,,,https://doi.org/10.1039/C5AN00031A
787,WS2,peroxidase,,200,200,10,hemin,0,0,651.94,0.926,0.0000257,H2O2 + TMB,0.1,1,1,0.0032,4,40,,,https://doi.org/10.1039/C5AN00031A
788,MoS2,peroxidase,6,200,200,10,poly(pyrrole),0,0,,0.41,0.000474,TMB + H2O2,0.05,0.5,65,0.02,4,20,,,https://doi.org/10.1002/ppsc.201500043
789,MoS2,peroxidase,6,200,200,10,poly(pyrrole),0,0,,12.8,0.000151,H2O2 + TMB,0.1,20,0.1,0.02,4,20,,,https://doi.org/10.1002/ppsc.201500043
790,Fe3O4,peroxidase,7,100,100,100,naked,0,0,0,0.0603,0.00002077,TMB + H2O2,0.01,0.1,0.25,0.26875,3.8,,,,https://doi.org/10.1016/j.msec.2014.04.038
791,Fe3O4,peroxidase,7,100,100,100,naked,0,0,0,3.927,0.0001908,H2O2 + TMB,1,6,0.5,0.26875,3.8,,,,https://doi.org/10.1016/j.msec.2014.04.038
792,Fe3O4,peroxidase,7,100,100,100,Tetrakis(4-carboxyphenyl)porphine,0,sodium citrate,360.31,0.439,0.00001743,TMB + H2O2,0.01,0.1,0.25,0.26875,3.8,,,,https://doi.org/10.1016/j.msec.2014.04.038
793,Fe3O4,peroxidase,7,100,100,100,Tetrakis(4-carboxyphenyl)porphine,0,sodium citrate,360.31,0.919,0.00001075,H2O2 + TMB,1,6,0.5,0.26875,3.8,,,,https://doi.org/10.1016/j.msec.2014.04.038
794,Ag,peroxidase,7,30000,250,250,naked,poly(N-Vinylpyrrolidone),ethylene glycol,,108,0.00000284,TMB + H2O2,0.05,0.5,0.1,0.1,5,25,,,https://doi.org/10.1002/crat.201300440
795,Fe3O4,peroxidase,7,60,60,60,naked,0,0,0,117,0.00000363,TMB + H2O2,0.05,0.5,0.1,0.1,5,25,,,https://doi.org/10.1002/crat.201300440
796,Ag@Fe3O4,peroxidase,7,30000,400,400,naked,poly(N-Vinylpyrrolidone),ethylene glycol,,75.2,0.0000228,H2O2 + TMB,0.01,0.3,0.3,0.1,5,25,,,https://doi.org/10.1002/crat.201300440
797,Ag@Fe3O4,peroxidase,7,30000,400,400,naked,poly(N-Vinylpyrrolidone),ethylene glycol,,3.46,0.0000228,TMB + H2O2,0.05,0.5,0.1,0.1,5,25,,,https://doi.org/10.1002/crat.201300440
798,MnO2,oxidase,,100,20,20,naked,0,0,0,0.005,0.155,Dimethoxyphenol,0.005,0.2,no,0.1,3.8,25,,,https://doi.org/10.1155/2019/5416963
799,WS2,peroxidase,,180,180,8,naked,0,0,0,15.158,0.0006523,TMB + H2O2,2,7,10,0.034,4,20,,,https://doi.org/10.1016/j.aca.2020.01.043
800,WS2,peroxidase,,180,180,8,naked,0,0,0,0.805,0.00022,H2O2 + TMB,3,5.5,150,0.034,4,20,,,https://doi.org/10.1016/j.aca.2020.01.043
801,MoO3,peroxidase,3,200,200,6,naked,0,0,0,0.093,0.00003041,TMB + H2O2,0.01,10,5,0.053,4,40,,,https://doi.org/10.1039/C4NR04115A
802,MoO3,peroxidase,3,200,200,6,naked,0,0,0,109.5,0.00005284,H2O2 + TMB,0.1,12,0.8,0.053,4,40,,,https://doi.org/10.1039/C4NR04115A
803,Pt,peroxidase,,2,2,2,naked,0,0,0,0.301,0.00004252,TMB + H2O2,0.01,10,5,0.053,4,40,,,https://doi.org/10.1039/C4NR04115A
804,Pt,peroxidase,,2,2,2,naked,0,0,0,6.1,0.00003611,H2O2 + TMB,0.1,12,0.8,0.053,4,40,,,https://doi.org/10.1039/C4NR04115A
805,Pt0.5-MoO3,peroxidase,,200,200,10,naked,0,0,0,0.296,0.00004263,TMB + H2O2,0.01,10,5,0.027,4,40,,,https://doi.org/10.1039/C4NR04115A
806,Pt0.5-MoO3,peroxidase,,200,200,10,naked,0,0,0,5.9,0.00003625,H2O2 + TMB,0.1,12,0.8,0.027,4,40,,,https://doi.org/10.1039/C4NR04115A
807,Pt0.5-MoO3,peroxidase,,200,200,10,naked,0,0,0,0.106,0.00004286,TMB + H2O2,0.01,10,5,0.027,4,40,,,https://doi.org/10.1039/C4NR04115A
808,Pt0.5-MoO3,peroxidase,,200,200,10,naked,0,0,0,3.2,0.00003794,H2O2 + TMB,0.1,12,0.8,0.027,4,40,,,https://doi.org/10.1039/C4NR04115A
809,MoS2,peroxidase,6,300,300,10,naked,0,0,0,0.8246,0.00001161,TMB + H2O2,0.1,1.6,10,0.08,4,45,,,https://doi.org/10.1021/acsami.0c01789
810,MoS2,peroxidase,6,300,300,10,naked,0,0,0,2.0828,0.00001346,H2O2 + TMB,0.8,12.8,0.8,0.08,4,45,,,https://doi.org/10.1021/acsami.0c01789
811,N0.1-MoS2,peroxidase,6,300,300,10,naked,0,0,0,0.7916,0.00001796,TMB + H2O2,0.1,1.6,10,0.08,4,45,,,https://doi.org/10.1021/acsami.0c01789
812,N0.1-MoS2,peroxidase,6,300,300,10,naked,0,0,0,0.4459,0.00004348,H2O2 + TMB,0.8,12.8,0.8,0.08,4,45,,,https://doi.org/10.1021/acsami.0c01789
813,(PtFe)0.5@Fe3O4,peroxidase,,140,12,12,poly(ethylene oxide)-vitamin E,,Octadecene,1000,0.213,0.00005477,TMB + H2O2,0.01,0.9,196,0.1,4.5,,,,https://doi.org/10.1002/ange.201904751
814,(PtFe)0.5@Fe3O4,peroxidase,,140,12,12,poly(ethylene oxide)-vitamin E,,Octadecene,1000,53.55,0.0001078,H2O2 + TMB,1,600,1,0.1,4.5,,,,https://doi.org/10.1002/ange.201904751
815,PtFe,peroxidase,,140,2,2,poly(ethylene oxide)-vitamin E,,Octadecene,1000,0.237,0.0000602,TMB + H2O2,0.01,0.9,196,0.032,4.5,,,,https://doi.org/10.1002/ange.201904751
816,PtFe,peroxidase,,140,2,2,poly(ethylene oxide)-vitamin E,,Octadecene,1000,217.6,0.00008182,H2O2 + TMB,1,600,1,0.032,4.5,,,,https://doi.org/10.1002/ange.201904751
817,Fe3O4,peroxidase,7,12,12,12,poly(ethylene oxide)-vitamin E,,oleic acid,1000,0.269,0.00004477,TMB + H2O2,0.01,0.9,196,0.068,4.5,,,,https://doi.org/10.1002/ange.201904751
818,Fe3O4,peroxidase,7,12,12,12,poly(ethylene oxide)-vitamin E,,oleic acid,1000,120,0.00004598,H2O2 + TMB,1,600,1,0.068,4.5,,,,https://doi.org/10.1002/ange.201904751
819,Co3O4,peroxidase,7,5,5,5,naked,0,0,0,0.49,0.00016,TMB + H2O2,0.1,1,5,0.02,5,40,,,https://doi.org/10.1039/C8TB01948G
820,Co3O4,peroxidase,7,5,5,5,naked,0,0,0,1.9,0.000127,H2O2 + TMB,1,16,0.5,0.02,5,40,,,https://doi.org/10.1039/C8TB01948G
821,Pd,peroxidase,,18,18,18,naked,poly(N-Vinylpyrrolidone),l-ascorbic acid,55000,0.12,0.0000021,TMB + H2O2,0.05,0.5,5,0.007,4,25,,,https://doi.org/10.1002/adfm.201801484
822,Pd,peroxidase,,18,18,18,naked,poly(N-Vinylpyrrolidone),l-ascorbic acid,55000,1,0.0000018,H2O2 + TMB,0.1,6,0.5,0.007,4,25,,,https://doi.org/10.1002/adfm.201801484
823,Pd@Pt ,peroxidase,,22,22,22,naked,poly(N-Vinylpyrrolidone),l-ascorbic acid,55000,0.43,0.000051,TMB + H2O2,0.05,0.5,5,0.007,4,25,,,https://doi.org/10.1002/adfm.201801484
824,Pd@Pt ,peroxidase,,22,22,22,naked,poly(N-Vinylpyrrolidone),l-ascorbic acid,55000,14,0.00009,H2O2 + TMB,0.1,6,0.5,0.007,4,25,,,https://doi.org/10.1002/adfm.201801484
825,Pt,peroxidase,,22,22,22,naked,poly(N-Vinylpyrrolidone),l-ascorbic acid,55000,0.81,0.00012,TMB + H2O2,0.05,0.5,5,0.007,4,25,,,https://doi.org/10.1002/adfm.201801484
826,Pt,peroxidase,,22,22,22,naked,poly(N-Vinylpyrrolidone),l-ascorbic acid,55000,6.9,0.000099,H2O2 + TMB,0.1,6,0.5,0.007,4,25,,,https://doi.org/10.1002/adfm.201801484
827,NiCo2S4,peroxidase,7,2500,2500,2500,naked,0,0,0,0.53,0.000041,TMB + H2O2,0.1,0.3,0.3,1,4,30,,,https://doi.org/10.1016/j.talanta.2021.122337
828,NiCo2S4,peroxidase,7,2500,2500,2500,naked,0,0,0,0.664,0.000015,H2O2 + TMB,0.3,2.5,1.6,1,4,30,,,https://doi.org/10.1016/j.talanta.2021.122337
829,PtRu,peroxidase,,4,4,4,poly(N-Vinylpyrrolidone),0,0,10000,0.76,0.0075,TMB + H2O2,0.1,0.6,80,0.02,4,,,,https://doi.org/10.1016/j.colsurfb.2021.111783
830,PtRu,peroxidase,,4,4,4,poly(N-Vinylpyrrolidone),0,0,10000,36,0.00374,H2O2 + TMB,5,80,0.6,0.02,4,,,,https://doi.org/10.1016/j.colsurfb.2021.111783
831,CoNiS3,peroxidase,7,30,30,30,montmorillonite,0,0,360.31,0.821,0.006821,TMB + H2O2,0.01,0.09,10,0.3,4,35,,,https://doi.org/10.1039/C8NJ04647F
832,CoNiS3,peroxidase,7,30,30,30,montmorillonite,0,0,360.31,1.247,0.000692,H2O2 + TMB,3,9,1,0.3,4,35,,,https://doi.org/10.1039/C8NJ04647F
833,NiO,peroxidase,7,65,32,32,Tetrakis(4-carboxyphenyl)porphine,0,0,790.79,0.0114,0.000482,TMB + H2O2,0.002,0.06,25,0.04,3.8,45,,,https://doi.org/10.1016/j.bios.2014.08.062
834,NiO,peroxidase,7,65,32,32,Tetrakis(4-carboxyphenyl)porphine,0,0,790.79,39.1,0.0000138,H2O2 + TMB,10,125,0.05,0.04,3.8,45,,,https://doi.org/10.1016/j.bios.2014.08.062
835,NiO,peroxidase,7,65,32,32,naked,0,0,0,0.0067,0.00000267,TMB + H2O2,0.002,0.06,25,0.04,3.8,40,,,https://doi.org/10.1016/j.bios.2014.08.062
836,NiO,peroxidase,7,65,32,32,naked,0,0,0,208,0.0000132,H2O2 + TMB,5,250,0.05,0.04,3.8,40,,,https://doi.org/10.1016/j.bios.2014.08.062
837,CuS,peroxidase,6,209,209,209,montmorillonite,0,0,360.31,0.0212,0.00002814,TMB + H2O2,0.01,0.09,250,0.3,3.8,,-39.1,,https://doi.org/10.1016/j.snb.2016.07.168
838,CuS,peroxidase,6,209,209,209,montmorillonite,0,0,360.31,2.27,0.00000971,H2O2 + TMB,0.1,9,1,0.3,3.8,,-39.1,,https://doi.org/10.1016/j.snb.2016.07.168
839,Pt0.9Cu0.1,peroxidase,7,20,4,4,naked,0,brij-58,1124,0.213,0.00087,TMB + H2O2,0.05,1,35,0.004,4,25,,,https://doi.org/10.1007/s00604-019-3293-0
840,Pt0.9Cu0.1,peroxidase,7,20,4,4,naked,0,brij-58,1124,0.191,0.0000664,H2O2 + TMB,0.1,15,0.15,0.004,4,25,,,https://doi.org/10.1007/s00604-019-3293-0
841,Fe0.5Ni0.5Co2O4,peroxidase,7,166,14,14,naked,0,0,0,0.0014,0.001044,TMB + H2O2,2,12,100,1,5,25,,104.1,https://doi.org/10.1002/ejic.202200387
842,Fe0.5Ni0.5Co2O4,peroxidase,7,166,14,14,naked,0,0,0,0.0029,0.0003471,H2O2 + TMB,20,120,3,1,5,25,,104.1,https://doi.org/10.1002/ejic.202200387
843,CuS,peroxidase,7,50,50,50,poly(N-Vinylpyrrolidone),0,l-ascorbic acid,10000,1.62,0.0001664,TMB + H2O2,0.3,2.1,30,1,4,,,57.84,https://doi.org/10.1016/j.bios.2019.111450
844,CuS,peroxidase,7,50,50,50,poly(N-Vinylpyrrolidone),0,l-ascorbic acid,10000,0.94,0.0000255,H2O2 + TMB,0.3,2.1,0.5,1,4,,,57.84,https://doi.org/10.1016/j.bios.2019.111450
845,Au,peroxidase,,2,2,2,apoferritin,0,0,440000,0.097,0.0000746,TMB + H2O2,0.01,0.8,100,0.00058,3,45,,,https://doi.org/10.1016/j.bios.2014.08.078
846,Au,peroxidase,,2,2,2,apoferritin,0,0,440000,199.4,0.0000934,H2O2 + TMB,20,600,0.3,0.00058,3,45,,,https://doi.org/10.1016/j.bios.2014.08.078
847,Pt3Ni ,peroxidase,7,70,1.2,1.2,naked,oleic acid,"Cetrimonium bromide, oleylamine",364.45,0.31,0.0002812,TMB + H2O2,0.05,0.5,25,0.005,4,,,,https://doi.org/10.1016/j.bios.2019.111756
848,Pt3Ni ,peroxidase,7,70,1.2,1.2,naked,oleic acid,"Cetrimonium bromide, oleylamine",364.45,1.2,0.0019608,H2O2 + TMB,1,25,0.1,0.005,4,,,,https://doi.org/10.1016/j.bios.2019.111756
849,Pd0.2-Fe3O4,peroxidase,,3.2,3.2,3.2,naked,oleic acid,"l-ascorbic acid, sodium citrate",267.49,0.016,0.00002008,TMB + H2O2,0.001,0.2,10,,4,30,,,https://doi.org/10.1016/j.bios.2021.113724
850,Pd0.2-Fe3O4,peroxidase,,3.2,3.2,3.2,naked,oleic acid,"l-ascorbic acid, sodium citrate",267.49,112.35,0.0003871,H2O2 + TMB,1,150,0.1,,4,30,,,https://doi.org/10.1016/j.bios.2021.113724
851,Pd0.2-Fe3O4,peroxidase,,4.7,4.7,4.7,naked,oleic acid,"l-ascorbic acid, sodium citrate",267.49,0.017,0.0002515,TMB + H2O2,0.001,0.2,10,,4,30,,,https://doi.org/10.1016/j.bios.2021.113724
852,Pd0.2-Fe3O4,peroxidase,,4.7,4.7,4.7,naked,oleic acid,"l-ascorbic acid, sodium citrate",267.49,126.73,0.0006667,H2O2 + TMB,1,150,0.1,,4,30,,,https://doi.org/10.1016/j.bios.2021.113724
853,Pd0.2-Fe3O4,peroxidase,,8,8,8,naked,oleic acid,"l-ascorbic acid, sodium citrate",267.49,0.031,0.0006821,TMB + H2O2,0.001,0.2,10,,4,30,,,https://doi.org/10.1016/j.bios.2021.113724
854,Pd0.2-Fe3O4,peroxidase,,8,8,8,naked,oleic acid,"l-ascorbic acid, sodium citrate",267.49,177.24,0.0007463,H2O2 + TMB,1,150,0.1,,4,30,,,https://doi.org/10.1016/j.bios.2021.113724
855,Co3O4,peroxidase,7,100,50,50,naked,0,0,0,0.12,0.0000114,TMB + H2O2,0.04,0.12,,0.4,5,25,,,https://doi.org/10.1021/acs.inorgchem.9b03512
856,Co3O4,peroxidase,7,100,50,50,naked,0,0,0,3.43,0.0000103,H2O2 + TMB,2,12,,0.4,5,25,,,https://doi.org/10.1021/acs.inorgchem.9b03512
857,Co3O4,peroxidase,7,300,300,20,naked,0,0,0,0.07,0.000158,TMB + H2O2,0.04,0.12,,0.4,5,25,,64.7,https://doi.org/10.1021/acs.inorgchem.9b03512
858,Co3O4,peroxidase,7,300,300,20,naked,0,0,0,0.74,0.0001013,H2O2 + TMB,2,12,,0.4,5,25,,64.7,https://doi.org/10.1021/acs.inorgchem.9b03512
859,AuPt0.5,peroxidase,7,12,12,12,naked,0,l-ascorbic acid,176.12,8.53,0.000153,TMB + H2O2,0.005,0.1,50,0.00187,4,25,,,https://doi.org/10.1016/j.cej.2023.142494
860,AuPt,peroxidase,7,30,30,30,naked,0,l-ascorbic acid,176.12,8.84,0.00016,TMB + H2O2,0.005,0.1,50,0.00187,4,25,,,https://doi.org/10.1016/j.cej.2023.142494
861,AuPt2,peroxidase,7,25,25,25,naked,0,l-ascorbic acid,176.12,11.1,0.000202,TMB + H2O2,0.005,0.1,50,0.00187,4,25,,,https://doi.org/10.1016/j.cej.2023.142494
862,AuPt3,peroxidase,7,28,28,28,naked,0,l-ascorbic acid,176.12,11.3,0.0000217,TMB + H2O2,0.005,0.1,50,0.00187,4,25,-21.1,,https://doi.org/10.1016/j.cej.2023.142494
863,AuPt3Cu0.45,peroxidase,7,40,40,40,naked,0,l-ascorbic acid,176.12,13.5,0.000236,TMB + H2O2,0.005,0.1,50,0.00187,4,25,,,https://doi.org/10.1016/j.cej.2023.142494
864,AuPt3Cu0.65,peroxidase,7,25,25,25,naked,0,l-ascorbic acid,176.12,16.3,0.000292,TMB + H2O2,0.005,0.1,50,0.00187,4,25,,,https://doi.org/10.1016/j.cej.2023.142494
865,AuPt3Cu0.7,peroxidase,7,25,25,25,naked,0,l-ascorbic acid,176.12,19.6,0.00035,TMB + H2O2,0.005,0.1,50,0.00187,4,25,,,https://doi.org/10.1016/j.cej.2023.142494
866,AuPt3Cu0.8,peroxidase,7,25,25,25,naked,0,l-ascorbic acid,176.12,20.2,0.000362,TMB + H2O2,0.005,0.1,50,0.00187,4,25,,,https://doi.org/10.1016/j.cej.2023.142494
867,AuPt3Cu,peroxidase,7,27.5,27.5,27.5,naked,0,l-ascorbic acid,176.12,20.7,0.000354,TMB + H2O2,0.005,0.1,50,0.00187,4,25,-22,,https://doi.org/10.1016/j.cej.2023.142494
868,AuPt3Cu1.2,peroxidase,7,10,10,10,naked,0,l-ascorbic acid,176.12,19.9,0.00036,TMB + H2O2,0.005,0.1,50,0.00187,4,25,,,https://doi.org/10.1016/j.cej.2023.142494
869,AuPt3Cu1.3,peroxidase,7,23,23,23,naked,0,l-ascorbic acid,176.12,20.5,0.000371,TMB + H2O2,0.005,0.1,50,0.00187,4,25,,,https://doi.org/10.1016/j.cej.2023.142494
870,PtCu0.3,peroxidase,7,140,140,140,naked,0,l-ascorbic acid,176.12,5.55,0.000162,TMB + H2O2,0.005,0.1,50,0.00267,4,25,,,https://doi.org/10.1016/j.cej.2023.142494
871,PtCu0.35,peroxidase,7,120,120,120,naked,0,l-ascorbic acid,176.12,6.54,0.000215,TMB + H2O2,0.005,0.1,50,0.00267,4,25,,,https://doi.org/10.1016/j.cej.2023.142494
872,PtCu0.4,peroxidase,7,120,120,120,naked,0,l-ascorbic acid,176.12,6.46,0.00021,TMB + H2O2,0.005,0.1,50,0.00267,4,25,-22.4,,https://doi.org/10.1016/j.cej.2023.142494
873,PtCu0.45,peroxidase,7,130,130,130,naked,0,l-ascorbic acid,176.12,5.97,0.000203,TMB + H2O2,0.005,0.1,50,0.00267,4,25,,,https://doi.org/10.1016/j.cej.2023.142494
874,PtCu0.6,peroxidase,7,110,110,110,naked,0,l-ascorbic acid,176.12,6.03,0.000155,TMB + H2O2,0.005,0.1,50,0.00267,4,25,,,https://doi.org/10.1016/j.cej.2023.142494
875,Pt,peroxidase,7,110,110,110,naked,0,l-ascorbic acid,176.12,67.1,0.00006,TMB + H2O2,0.005,0.1,50,0.00267,4,25,,,https://doi.org/10.1016/j.cej.2023.142494
876,AuPt3,peroxidase,7,33.6,33.6,33.6,naked,0,l-ascorbic acid,176.12,1.82,0.0000463,H2O2 + TMB,0.1,50,0.05,0.000067,4,25,-21.1,,https://doi.org/10.1016/j.cej.2023.142494
877,AuPt3Cu,peroxidase,7,27.5,27.5,27.5,naked,0,l-ascorbic acid,176.12,5.29,0.000113,H2O2 + TMB,0.1,50,0.05,0.000067,4,25,-22,,https://doi.org/10.1016/j.cej.2023.142494
878,PtCu0.4,peroxidase,7,129.8,129.8,129.8,naked,0,l-ascorbic acid,176.12,1.72,0.0000265,H2O2 + TMB,0.1,50,0.05,0.000067,4,25,-22.4,,https://doi.org/10.1016/j.cej.2023.142494
879,AuPt3,oxidase,7,33.6,33.6,33.6,naked,0,l-ascorbic acid,176.12,1.23,0.0000172,GSH,0.5,3,no,0.00533,6,37,-21.1,,https://doi.org/10.1016/j.cej.2023.142494
880,AuPt3Cu,oxidase,7,27.5,27.5,27.5,naked,0,l-ascorbic acid,176.12,1.18,0.0000565,GSH,0.5,3,no,0.00533,6,37,-22,,https://doi.org/10.1016/j.cej.2023.142494
881,PtCu0.4,oxidase,7,129.8,129.8,129.8,naked,0,l-ascorbic acid,176.12,1.79,0.0000398,GSH,0.5,3,no,0.00533,6,37,-22.4,,https://doi.org/10.1016/j.cej.2023.142494
882,AuPt3,oxidase,7,33.6,33.6,33.6,naked,0,l-ascorbic acid,176.12,112,0.0043,glucose,100,250,no,0.04,6,37,-21.1,,https://doi.org/10.1016/j.cej.2023.142494
883,AuPt3Cu,oxidase,7,27.5,27.5,27.5,naked,0,l-ascorbic acid,176.12,223,0.00982,glucose,100,250,no,0.04,6,37,-22,,https://doi.org/10.1016/j.cej.2023.142494
884,PtCu0.4,oxidase,7,129.8,129.8,129.8,naked,0,l-ascorbic acid,176.12,100,0.00304,glucose,100,250,no,0.04,6,37,-22.4,,https://doi.org/10.1016/j.cej.2023.142494
885,AuPt3,catalase,7,33.6,33.6,33.6,naked,0,l-ascorbic acid,176.12,240,8,H2O2,0.1,100,no,0.00667,6,25,-21.1,,https://doi.org/10.1016/j.cej.2023.142494
886,AuPt3Cu,catalase,7,27.5,27.5,27.5,naked,0,l-ascorbic acid,176.12,110,6,H2O2,0.1,100,no,0.00667,6,25,-22,,https://doi.org/10.1016/j.cej.2023.142494
887,PtCu0.4,catalase,7,129.8,129.8,129.8,naked,0,l-ascorbic acid,176.12,90,2,H2O2,0.1,100,no,0.00667,6,25,-22.4,,https://doi.org/10.1016/j.cej.2023.142494
888,PdIr0.5,peroxidase,7,35,35,35,naked,poly(N-Vinylpyrrolidone),l-ascorbic acid,55000,0.22,0.000071,TMB + H2O2,0.1,1.6,65.2,0.01,4,2.5,,,https://doi.org/10.1021/acsanm.2c05400
889,PdIr0.5,peroxidase,7,35,35,35,naked,poly(N-Vinylpyrrolidone),l-ascorbic acid,55000,11.41,0.00011,H2O2 + TMB,2,33,1.2,0.01,4,2.5,,,https://doi.org/10.1021/acsanm.2c05400
890,PdRh0.03Ir0.03,peroxidase,7,38.7,38.7,38.7,naked,poly(N-Vinylpyrrolidone),l-ascorbic acid,55000,0.14,0.000083,TMB + H2O2,0.1,1.6,65.2,0.01,4,2.5,,,https://doi.org/10.1021/acsanm.2c05400
891,PdRh0.03Ir0.03,peroxidase,7,38.7,38.7,38.7,naked,poly(N-Vinylpyrrolidone),l-ascorbic acid,55000,7.73,0.00014,H2O2 + TMB,2,33,1.2,0.01,4,2.5,,,https://doi.org/10.1021/acsanm.2c05400
892,Pt0.48Pd0.52-Fe3O4,peroxidase,,12,12,12,naked,0,oleylamine,267.5,0.079,0.0000936,TMB + H2O2,0.01,1,0.1,0.0245,5.2,,,,https://doi.org/10.1002/adma.201203218
893,Pt0.48Pd0.52-Fe3O4,peroxidase,,12,12,12,naked,0,oleylamine,267.5,0.171,0.0000444,TMB + H2O2,0.01,1,0.1,0.0245,5.2,,,,https://doi.org/10.1002/adma.201203218
894,Pt0.48Pd0.52,peroxidase,,4,4,4,naked,0,oleylamine,267.5,0.047,0.0000256,TMB + H2O2,0.01,1,0.1,0.01276,5.2,,,,https://doi.org/10.1002/adma.201203218
895,Fe3O4,peroxidase,,10,10,10,naked,0,oleic acid,267.5,0.139,0.0000346,TMB + H2O2,0.01,1,0.1,0.0118,5.2,,,,https://doi.org/10.1002/adma.201203218
896,V2O5,catalase,3,10,10,10,naked,poly(N-Vinylpyrrolidone),sodium citrate,58000,172.41,0.00000049,H2O2,50,600,no,0.1,7.4,,-18,,https://doi.org/10.1021/acsami.2c20878
897,V2O5,catalase,3,10,10,10,naked,poly(N-Vinylpyrrolidone),sodium citrate,58000,270.27,0.000000375,H2O2,50,600,no,0.1,7.4,,-10,,https://doi.org/10.1021/acsami.2c20878
898,VO2,catalase,2,10,10,10,naked,poly(N-Vinylpyrrolidone),sodium citrate,58000,555.56,0.000000307,H2O2,50,600,no,0.1,7.4,,-65,,https://doi.org/10.1021/acsami.2c20878
899,VO2,catalase,2,55,10,10,naked,poly(N-Vinylpyrrolidone),sodium citrate,58000,185.18,0.000000203,H2O2,50,600,no,0.1,7.4,,-40,,https://doi.org/10.1021/acsami.2c20878
900,V2O5,catalase,3,10,10,10,naked,poly(N-Vinylpyrrolidone),sodium citrate,58000,156.25,0.000000385,H2O2,50,600,no,0.1,6,,-18,,https://doi.org/10.1021/acsami.2c20878
901,V2O5,catalase,3,10,10,10,naked,poly(N-Vinylpyrrolidone),sodium citrate,58000,186.22,0.000000307,H2O2,50,600,no,0.1,6,,-10,,https://doi.org/10.1021/acsami.2c20878
902,VO2,peroxidase,2,10,10,10,naked,poly(N-Vinylpyrrolidone),sodium citrate,58000,36.71,0.00002222,H2O2 + TMB,10,150,5,0.1,7.4,,-65,,https://doi.org/10.1021/acsami.2c20878
903,VO2,peroxidase,2,55,10,10,naked,poly(N-Vinylpyrrolidone),sodium citrate,58000,40.48,0.0000184,H2O2 + TMB,10,150,5,0.1,7.4,,-40,,https://doi.org/10.1021/acsami.2c20878
904,VO2,peroxidase,2,10,10,10,naked,poly(N-Vinylpyrrolidone),sodium citrate,58000,3.9,0.0001128,H2O2 + TMB,2,50,5,0.1,6,,-65,,https://doi.org/10.1021/acsami.2c20878
905,VO2,peroxidase,2,55,10,10,naked,poly(N-Vinylpyrrolidone),sodium citrate,58000,4.38,0.0000664,H2O2 + TMB,2,50,5,0.1,6,,-40,,https://doi.org/10.1021/acsami.2c20878
906,V2O5,peroxidase,3,10,10,10,naked,poly(N-Vinylpyrrolidone),sodium citrate,58000,39.2,0.0000136,H2O2 + TMB,100,500,5,0.1,6,,-10,,https://doi.org/10.1021/acsami.2c20878
907,Pd@Pt ,peroxidase,7,18,18,18,naked,poly(N-Vinylpyrrolidone),l-ascorbic acid,55000,0.24,0.00082,TMB + H2O2,0.025,0.6,2 000.000,,4,55,,,https://doi.org/10.1039/D2NR01375D
908,Pd@Pt ,peroxidase,7,18,18,18,naked,poly(N-Vinylpyrrolidone),l-ascorbic acid,55000,3400,0.001,H2O2 + TMB,0.05,1,0.8,,4,55,,,https://doi.org/10.1039/D2NR01375D
909,Pd@Pt3-Ru,peroxidase,7,18,18,18,naked,poly(N-Vinylpyrrolidone),l-ascorbic acid,55000,0.35,0.00096,TMB + H2O2,0.025,0.6,2 000.000,,4,55,,,https://doi.org/10.1039/D2NR01375D
910,Pd@Pt3-Ru,peroxidase,7,18,18,18,naked,poly(N-Vinylpyrrolidone),l-ascorbic acid,55000,1400,0.0025,H2O2 + TMB,0.05,1,0.8,,4,55,,,https://doi.org/10.1039/D2NR01375D
911,Pd@Pt-Ru,peroxidase,7,18,18,18,naked,poly(N-Vinylpyrrolidone),l-ascorbic acid,55000,0.45,0.0031,TMB + H2O2,0.025,0.6,2 000.000,,4,55,,,https://doi.org/10.1039/D2NR01375D
912,Pd@Pt-Ru,peroxidase,7,18,18,18,naked,poly(N-Vinylpyrrolidone),l-ascorbic acid,55000,580,0.002,H2O2 + TMB,0.05,1,0.8,,4,55,,,https://doi.org/10.1039/D2NR01375D
913,Pd@Pt-Ru3,peroxidase,7,18,18,18,naked,poly(N-Vinylpyrrolidone),l-ascorbic acid,55000,0.63,0.002,TMB + H2O2,0.025,0.6,2 000.000,,4,55,,,https://doi.org/10.1039/D2NR01375D
914,Pd@Pt-Ru3,peroxidase,7,18,18,18,naked,poly(N-Vinylpyrrolidone),l-ascorbic acid,55000,320,0.0001,H2O2 + TMB,0.05,1,0.8,,4,55,,,https://doi.org/10.1039/D2NR01375D
